Keyword,count
일섭,686
일본,345
스토리,282
방송,233
외전,187
함선,173
한섭,163
오픈,154
재무장,147
장비,145
넥슨,144
몰루,142
스충,141
체스,138
쿼츠,136
겠지,133
프린트,132
유저,132
스킨,128
반응,127
한국,125
각성,121
시작,119
이드,119
블루프린트,115
이터,114
리세,114
라이,108
카운터,104
본섭,101
함선체스,99
정보,98
ww,98
재화,94
3별,94
분탕,93
공략,91
캐릭터,87
오르카,87
스비,86
이벤트,82
섭에,82
초반,81
나나,81
www,80
서버,80
파밍,78
금태,78
뉴비,78
스킵,76
사이드,76
컨텐츠,76
오토,75
패치,74
챌린지,73
모작,72
vp,71
공속,69
16,69
에델,69
세계,68
미나,68
주시윤,67
작전,67
양하,67
타이탄,66
중첩,66
데이,65
기니피그,65
피해,64
이해,64
0개,64
보이스,63
전당,63
힐데,62
양하림,61
이노,60
전투,60
메이즈,60
보조,59
성능,59
삭제,59
떡인지,57
리플,56
일러,56
운영,56
해외,56
메인,56
바나나,55
엄청,55
샤오린,55
오로치,55
컨소,55
재미,54
vpn,54
카운터사이드,54
매출,54
렐릭,53
않았,53
라니,52
과금,50
제로,50
방어,50
출시,50
멸망,50
공식,50
무기챌,49
다이브,49
메카,49
de,49
가챠,48
공격,48
리타,48
가은,47
채용,47
개같이,47
pv,47
오퍼,47
대적자,47
오지,46
스가,46
유료,46
기존,45
제한,45
피감,45
상관,45
건틀,45
않음,45
존버,45
추천,45
버튜버,44
입장,44
버전,44
모작권,44
미니,44
비틱,43
치후유,43
했을,43
콜라,43
110,43
지들,43
상연,43
시스템,42
이더,42
부족,42
버프,42
융핵,41
침식,41
피해량,40
수준,40
드라코,40
브픈,40
겜은,40
레지나,40
기분,40
마나,40
캐오린,40
소모,40
특수기,40
500,40
상태,40
망한,40
사장,39
갑자,39
굳이,39
중국,39
기본,39
서윤,39
알아,39
유저들,39
4코,39
40,39
안되는,39
앞으로,38
융합,38
저기,38
플레,38
그마,38
불편,38
초기,38
목소리,38
재등이,38
대부분,37
상품,37
크레딧,37
권한,37
좆같은,37
블루아카,37
겠는데,37
해라,37
무료,37
하는건,36
방어구,36
광고,36
안에,36
같긴,36
미래,36
시청,36
강화,36
정도로,36
애들은,36
같아서,36
개선,36
님들,36
평가,35
소탕,35
pc,35
일섭에,35
모든,35
카사가,35
소대,35
1개,35
2년,35
각우,35
되는데,35
에블린,35
거고,34
회사,34
T7,34
티어,34
적어,34
건틀렛,34
넥슨이,34
사연,34
우는,34
플레이,34
쓰알,33
정상,33
레벨,33
해봐,33
했으면,33
보기,33
에스,33
성우,33
있으니,33
관심,33
sr,33
접속,32
스펙,32
메스충,32
되서,32
모바일,32
치피,32
알려,31
초반에,31
치명,31
계정,31
wwwww,31
좋다,31
나름,31
스토리를,31
왔는데,31
머지,31
홍보,31
갓겜,31
패스,31
섭종,31
난이도,31
노래,31
타오린,31
자체가,31
의미,31
1-4,31
한건,31
리플송,31
보상,31
무리,31
튜토,30
사랑,30
상황,30
시그마,30
보는데,30
유명,30
완장,30
개좆,30
비교,30
뭐가,30
픽시브,30
대가,30
3코,30
없애,30
분위기,30
평타,30
시청자,30
타워,30
